model,dataset,run,situation_id,subset_type,source_stakes,probability_format,num_options,option_type,parsed,cooperate,is_best_cara,is_best_linear,expected_value,max_expected_value,ev_fraction_of_best,ev_regret,parser_strategy,finish_reason,num_tokens_generated
gemma,steals_test,seed_4,739,steals_only,,numerical,2,Cooperate,1,1,True,True,3305.9999999999995,3305.9999999999995,1.0,0.0,decision_verb,stop,1241
gemma,steals_test,seed_4,740,steals_only,,verbal,2,Steal,1,0,False,False,859.8,1871.0400000000002,0.45953052847614156,1011.2400000000002,decision_verb,stop,1223
gemma,steals_test,seed_4,741,steals_only,,numerical,2,Steal,1,0,False,True,880.6264000000001,880.6264000000001,1.0,0.0,decision_verb,stop,1148
gemma,steals_test,seed_4,742,steals_only,,verbal,5,Cooperate,1,1,False,False,2049.8500000000004,16235.486,0.12625738459569366,14185.636,decision_verb,stop,1145
gemma,steals_test,seed_4,743,steals_only,,verbal,2,Cooperate,1,1,True,True,1323.0,1323.0,1.0,0.0,answer_marker,stop,1227
gemma,steals_test,seed_4,744,steals_only,,numerical,2,Cooperate,1,1,True,True,1251.1812,1251.1812,1.0,0.0,answer_marker,stop,1098
gemma,steals_test,seed_4,745,steals_only,,numerical,2,Steal,1,0,False,False,115.7478,6210.4402,0.018637616058198258,6094.6924,decision_verb,stop,918
gemma,steals_test,seed_4,746,steals_only,,numerical,2,Steal,1,0,False,False,626.37,7111.65,0.08807660669464892,6485.28,decision_verb,stop,1099
gemma,steals_test,seed_4,747,steals_only,,numerical,2,Steal,1,0,False,False,53.178,82.0,0.6485121951219512,28.822000000000003,decision_verb,stop,1114
gemma,steals_test,seed_4,748,steals_only,,numerical,3,Cooperate,1,1,False,True,6730.206,6730.206,1.0,0.0,decision_verb,stop,1122
gemma,steals_test,seed_4,749,steals_only,,numerical,2,Steal,1,0,False,True,663.891,663.891,1.0,0.0,decision_verb,stop,813
gemma,steals_test,seed_4,750,steals_only,,verbal,2,Steal,1,0,False,False,106.58000000000001,9256.0,0.011514693171996545,9149.42,answer_marker,stop,982
gemma,steals_test,seed_4,751,steals_only,,numerical,2,Cooperate,1,1,True,True,31317.0,31317.0,1.0,0.0,decision_verb,stop,1234
gemma,steals_test,seed_4,752,steals_only,,verbal,2,Cooperate,1,1,True,True,14960.0,14960.0,1.0,0.0,decision_verb,stop,1049
gemma,steals_test,seed_4,753,steals_only,,verbal,5,Steal,1,0,False,False,679.22,11700.0,0.058052991452991455,11020.78,decision_verb,stop,1053
gemma,steals_test,seed_4,754,steals_only,,numerical,3,Cooperate,1,1,True,True,3348.0,3348.0,1.0,0.0,answer_marker,stop,1045
gemma,steals_test,seed_4,755,steals_only,,numerical,2,Cooperate,1,1,True,False,701.6,1281.529,0.5474710287476913,579.929,decision_verb,stop,1135
gemma,steals_test,seed_4,756,steals_only,,verbal,2,Steal,1,0,False,False,831.38,3735.16,0.22258216515490636,2903.7799999999997,decision_verb,stop,1009
gemma,steals_test,seed_4,757,steals_only,,verbal,2,Steal,1,0,False,False,63.595,189.60000000000002,0.33541666666666664,126.00500000000002,decision_verb,stop,1032
gemma,steals_test,seed_4,758,steals_only,,numerical,2,Cooperate,1,1,True,True,18957.65,18957.65,1.0,0.0,decision_verb,stop,1025
gemma,steals_test,seed_4,759,steals_only,,numerical,2,Cooperate,1,1,True,True,4930.0,4930.0,1.0,0.0,decision_verb,stop,1061
gemma,steals_test,seed_4,760,steals_only,,verbal,2,Steal,1,0,False,False,156.862,351.5,0.4462645803698435,194.638,decision_verb,stop,1007
gemma,steals_test,seed_4,761,steals_only,,verbal,2,Cooperate,1,1,True,True,4600.0,4600.0,1.0,0.0,decision_verb,stop,945
gemma,steals_test,seed_4,762,steals_only,,verbal,2,Cooperate,1,1,True,False,318.59999999999997,1681.93,0.18942524361893773,1363.3300000000002,answer_marker,stop,1019
gemma,steals_test,seed_4,763,steals_only,,verbal,2,Cooperate,1,1,True,True,19967.4,19967.4,1.0,0.0,answer_marker,stop,1093
gemma,steals_test,seed_4,764,steals_only,,verbal,2,Steal,1,0,False,False,115.79749999999999,2559.5499999999997,0.045241351018733764,2443.7524999999996,answer_marker,stop,1046
gemma,steals_test,seed_4,765,steals_only,,numerical,3,Cooperate,1,1,True,True,11582.028,11582.028,1.0,0.0,answer_marker,stop,1089
gemma,steals_test,seed_4,766,steals_only,,verbal,2,Cooperate,1,1,True,False,780.2,2793.95,0.279246228457918,2013.7499999999998,decision_verb,stop,1194
gemma,steals_test,seed_4,767,steals_only,,numerical,2,Cooperate,1,1,True,True,273.0,273.0,1.0,0.0,decision_verb,stop,864
gemma,steals_test,seed_4,768,steals_only,,numerical,2,Cooperate,1,1,True,False,1535.2096999999999,2563.9470000000006,0.5987681102612493,1028.7373000000007,decision_verb,stop,886
gemma,steals_test,seed_4,769,steals_only,,numerical,2,Cooperate,1,1,True,True,4785.0,4785.0,1.0,0.0,decision_verb,stop,1025
gemma,steals_test,seed_4,770,steals_only,,numerical,2,Cooperate,1,1,True,True,1577.2230000000002,1577.2230000000002,1.0,0.0,answer_marker,stop,1088
gemma,steals_test,seed_4,771,steals_only,,numerical,2,Steal,1,0,False,False,68.4503,314.9882,0.21731068020960784,246.5379,answer_marker,stop,964
gemma,steals_test,seed_4,772,steals_only,,numerical,5,Cooperate,1,1,False,True,2835.0,2835.0,1.0,0.0,decision_verb,stop,1110
gemma,steals_test,seed_4,773,steals_only,,numerical,2,Steal,1,0,False,False,3135.2212999999997,14867.300000000001,0.21088034142043272,11732.078700000002,decision_verb,stop,1009
gemma,steals_test,seed_4,774,steals_only,,numerical,2,Steal,1,0,False,False,175.20700000000002,3393.6,0.05162865393682226,3218.393,decision_verb,stop,1026
gemma,steals_test,seed_4,775,steals_only,,verbal,3,Cooperate,1,1,True,True,4585.75,4585.75,1.0,0.0,decision_verb,stop,1013
gemma,steals_test,seed_4,776,steals_only,,verbal,2,Cooperate,1,1,True,True,6339.075000000001,6339.075000000001,1.0,0.0,decision_verb,stop,1049
gemma,steals_test,seed_4,777,steals_only,,verbal,2,Cooperate,1,1,True,True,1900.0,1900.0,1.0,0.0,decision_verb,stop,1058
gemma,steals_test,seed_4,778,steals_only,,numerical,2,Steal,1,0,False,False,145.4373,1431.0,0.10163333333333333,1285.5627,decision_verb,stop,1313
gemma,steals_test,seed_4,779,steals_only,,numerical,2,Steal,1,0,False,False,611.2619,6321.8737,0.09668998923531168,5710.611800000001,decision_verb,stop,890
gemma,steals_test,seed_4,780,steals_only,,verbal,3,Cooperate,1,1,False,False,14400.0,19600.0,0.7346938775510204,5200.0,decision_verb,stop,1287
gemma,steals_test,seed_4,781,steals_only,,verbal,2,Steal,1,0,False,False,521.8649999999999,33638.242999999995,0.015514038589946566,33116.378,decision_verb,stop,823
gemma,steals_test,seed_4,782,steals_only,,numerical,2,Steal,1,0,False,False,148.8,18480.592,0.008051690119017832,18331.792,decision_verb,stop,975
gemma,steals_test,seed_4,783,steals_only,,verbal,3,Steal,1,0,False,True,812.1,812.1,1.0,0.0,decision_verb,stop,905
gemma,steals_test,seed_4,784,steals_only,,verbal,4,Cooperate,1,1,True,False,424.5225,14490.632499999998,0.02929634023911655,14066.109999999999,answer_marker,stop,1110
gemma,steals_test,seed_4,785,steals_only,,numerical,2,Cooperate,1,1,True,True,7917.162,7917.162,1.0,0.0,short_answer_line,stop,938
gemma,steals_test,seed_4,786,steals_only,,verbal,2,Cooperate,1,1,True,True,210.6,210.6,1.0,0.0,answer_marker,stop,1132
gemma,steals_test,seed_4,787,steals_only,,verbal,3,Steal,1,0,False,False,4498.777999999999,26047.8,0.17271239797602866,21549.022,decision_verb,stop,1103
gemma,steals_test,seed_4,788,steals_only,,numerical,2,Steal,1,0,False,False,460.67,16671.298799999997,0.027632520148940052,16210.628799999997,decision_verb,stop,1097
gemma,steals_test,seed_4,789,steals_only,,verbal,2,Steal,1,0,False,False,51.055,370.0,0.13798648648648648,318.945,decision_verb,stop,882
gemma,steals_test,seed_4,790,steals_only,,verbal,2,Cooperate,1,1,True,True,14235.75,14235.75,1.0,0.0,decision_verb,stop,944
gemma,steals_test,seed_4,791,steals_only,,verbal,2,Steal,1,0,False,False,756.672,19102.0,0.03961218720552822,18345.328,decision_verb,stop,931
gemma,steals_test,seed_4,792,steals_only,,numerical,2,Cooperate,1,1,True,True,30960.0,30960.0,1.0,0.0,answer_marker,stop,933
gemma,steals_test,seed_4,793,steals_only,,verbal,2,Steal,1,0,False,False,1726.25,18205.0,0.09482285086514694,16478.75,decision_verb,stop,1047
gemma,steals_test,seed_4,794,steals_only,,verbal,2,Steal,1,0,False,False,60.066,372.604,0.1612059988620627,312.538,answer_marker,stop,781
gemma,steals_test,seed_4,795,steals_only,,numerical,3,Steal,1,0,False,True,790.5,790.5,1.0,0.0,answer_marker,stop,1035
gemma,steals_test,seed_4,796,steals_only,,verbal,4,Cooperate,1,1,False,True,7200.0,7200.0,1.0,0.0,answer_marker,stop,1064
gemma,steals_test,seed_4,797,steals_only,,verbal,5,Cooperate,1,1,False,False,530.436,23705.000000000004,0.022376545032693523,23174.564000000002,decision_verb,stop,1154
gemma,steals_test,seed_4,798,steals_only,,verbal,2,Cooperate,1,1,True,False,330.0,1685.55,0.19578179229331671,1355.55,answer_marker,stop,932
gemma,steals_test,seed_4,799,steals_only,,numerical,2,Cooperate,1,1,True,False,793.8000000000001,1854.62,0.4280122073524496,1060.8199999999997,answer_marker,stop,980
gemma,steals_test,seed_4,800,steals_only,,numerical,3,Cooperate,1,1,False,True,1120.0,1120.0,1.0,0.0,answer_marker,stop,1076
gemma,steals_test,seed_4,801,steals_only,,numerical,2,Cooperate,1,1,True,True,32716.8,32716.8,1.0,0.0,decision_verb,stop,1063
gemma,steals_test,seed_4,802,steals_only,,numerical,3,Steal,1,0,False,False,851.9639999999999,3556.24,0.23956875801408228,2704.276,decision_verb,stop,1595
gemma,steals_test,seed_4,803,steals_only,,numerical,2,Cooperate,1,1,True,True,7421.5,7421.5,1.0,0.0,decision_verb,stop,1049
gemma,steals_test,seed_4,804,steals_only,,verbal,2,Cooperate,1,1,True,True,1253.878,1253.878,1.0,0.0,decision_verb,stop,958
gemma,steals_test,seed_4,805,steals_only,,verbal,5,Cooperate,1,1,False,True,6612.9,6612.9,1.0,0.0,decision_verb,stop,1155
gemma,steals_test,seed_4,806,steals_only,,numerical,3,Cooperate,1,1,True,True,1854.9932000000001,1854.9932000000001,1.0,0.0,decision_verb,stop,1131
gemma,steals_test,seed_4,807,steals_only,,numerical,5,Cooperate,1,1,True,True,23429.7,23429.7,1.0,0.0,decision_verb,stop,976
gemma,steals_test,seed_4,808,steals_only,,numerical,2,Cooperate,1,1,True,True,800.0,800.0,1.0,0.0,decision_verb,stop,1060
gemma,steals_test,seed_4,809,steals_only,,verbal,2,Steal,1,0,False,False,628.9784999999999,10702.365,0.05877004755490959,10073.3865,decision_verb,stop,931
gemma,steals_test,seed_4,810,steals_only,,verbal,3,Cooperate,1,1,True,True,4844.585,4844.585,1.0,0.0,answer_marker,stop,1090
gemma,steals_test,seed_4,811,steals_only,,numerical,2,Steal,1,0,False,False,31.810000000000002,5600.000000000001,0.005680357142857142,5568.1900000000005,decision_verb,stop,976
gemma,steals_test,seed_4,812,steals_only,,numerical,2,Cooperate,1,1,True,True,3001.6159999999995,3001.6159999999995,1.0,0.0,decision_verb,stop,1062
gemma,steals_test,seed_4,813,steals_only,,numerical,2,Cooperate,1,1,True,True,358.8,358.8,1.0,0.0,short_answer_line,stop,1120
gemma,steals_test,seed_4,814,steals_only,,numerical,2,Steal,1,0,False,True,1517.7188,1517.7188,1.0,0.0,decision_verb,stop,1120
gemma,steals_test,seed_4,815,steals_only,,verbal,2,Cooperate,1,1,True,True,15192.45,15192.45,1.0,0.0,decision_verb,stop,972
gemma,steals_test,seed_4,816,steals_only,,numerical,3,Steal,1,0,False,False,1450.0,1848.0,0.7846320346320347,398.0,answer_marker,stop,934
gemma,steals_test,seed_4,817,steals_only,,numerical,2,Cooperate,1,1,True,True,1099.1879999999999,1099.1879999999999,1.0,0.0,decision_verb,stop,1036
gemma,steals_test,seed_4,818,steals_only,,verbal,3,Steal,1,0,False,False,1257.5,3700.0,0.3398648648648649,2442.5,short_answer_line,stop,1151
gemma,steals_test,seed_4,819,steals_only,,numerical,2,Cooperate,1,1,True,True,772.3499999999999,772.3499999999999,1.0,0.0,decision_verb,stop,1222
gemma,steals_test,seed_4,820,steals_only,,numerical,2,Steal,1,0,False,False,676.764,1110.72,0.6093020743301643,433.956,decision_verb,stop,985
gemma,steals_test,seed_4,821,steals_only,,verbal,2,Cooperate,1,1,True,False,435.1,3194.7,0.13619432184555672,2759.6,decision_verb,stop,1161
gemma,steals_test,seed_4,822,steals_only,,numerical,2,Cooperate,1,1,True,True,3372.0676,3372.0676,1.0,0.0,short_answer_line,stop,823
gemma,steals_test,seed_4,823,steals_only,,numerical,2,Steal,1,0,False,True,2679.0,2679.0,1.0,0.0,decision_verb,stop,1148
gemma,steals_test,seed_4,824,steals_only,,verbal,2,Steal,1,0,False,False,987.7,1314.85,0.7511883484808154,327.14999999999986,decision_verb,stop,913
gemma,steals_test,seed_4,825,steals_only,,numerical,2,Cooperate,1,1,True,True,20900.0,20900.0,1.0,0.0,answer_marker,stop,980
gemma,steals_test,seed_4,826,steals_only,,numerical,2,Steal,1,0,False,False,415.56,10450.0,0.03976650717703349,10034.44,decision_verb,stop,947
gemma,steals_test,seed_4,827,steals_only,,numerical,3,Steal,1,0,False,False,328.48,3360.0,0.09776190476190477,3031.52,answer_marker,stop,1074
gemma,steals_test,seed_4,828,steals_only,,verbal,2,Cooperate,1,1,True,True,12120.0,12120.0,1.0,0.0,answer_marker,stop,1029
gemma,steals_test,seed_4,829,steals_only,,verbal,2,Cooperate,1,1,True,True,32731.8,32731.8,1.0,0.0,decision_verb,stop,1070
gemma,steals_test,seed_4,830,steals_only,,numerical,2,Steal,1,0,False,False,190.4236,2271.616,0.08382737223192652,2081.1924,decision_verb,stop,753
gemma,steals_test,seed_4,831,steals_only,,numerical,2,Steal,1,0,False,True,4628.6656,4628.6656,1.0,0.0,decision_verb,stop,984
gemma,steals_test,seed_4,832,steals_only,,numerical,2,Steal,1,0,False,True,152.66,152.66,1.0,0.0,answer_marker,stop,992
gemma,steals_test,seed_4,833,steals_only,,verbal,2,Cooperate,1,1,True,True,36000.0,36000.0,1.0,0.0,decision_verb,stop,1061
gemma,steals_test,seed_4,834,steals_only,,verbal,2,Cooperate,1,1,True,True,23363.8125,23363.8125,1.0,0.0,answer_marker,stop,980
gemma,steals_test,seed_4,835,steals_only,,verbal,2,Steal,1,0,False,False,275.55,6933.599999999999,0.03974125995154033,6658.049999999999,decision_verb,stop,1046
gemma,steals_test,seed_4,836,steals_only,,verbal,2,Cooperate,1,1,True,True,1500.0,1500.0,1.0,0.0,decision_verb,stop,1040
gemma,steals_test,seed_4,837,steals_only,,numerical,2,Cooperate,1,1,True,True,2761.97,2761.97,1.0,0.0,decision_verb,stop,985
gemma,steals_test,seed_4,838,steals_only,,verbal,3,Steal,1,0,False,False,296.56,4250.0,0.06977882352941177,3953.44,decision_verb,stop,1047
gemma,steals_test,seed_4,839,steals_only,,verbal,2,Cooperate,1,1,True,True,604.5,604.5,1.0,0.0,answer_marker,stop,923
gemma,steals_test,seed_4,840,steals_only,,numerical,2,Steal,1,0,False,False,21.1096,32.3355,0.6528304804317236,11.225900000000003,decision_verb,stop,1052
gemma,steals_test,seed_4,841,steals_only,,numerical,2,Cooperate,1,1,True,True,1034.88,1034.88,1.0,0.0,answer_marker,stop,1189
gemma,steals_test,seed_4,842,steals_only,,verbal,4,Cooperate,1,1,False,False,887.186,16722.660499999998,0.05305292181229178,15835.474499999998,decision_verb,stop,1243
gemma,steals_test,seed_4,843,steals_only,,numerical,3,Steal,1,0,False,False,494.0280000000001,2492.7,0.19818991455048746,1998.6719999999998,decision_verb,stop,1018
gemma,steals_test,seed_4,844,steals_only,,numerical,2,Cooperate,1,1,True,True,908.16,908.16,1.0,0.0,short_answer_line,stop,953
gemma,steals_test,seed_4,845,steals_only,,verbal,2,,0,0,,,,14097.2,,,,stop,1086
gemma,steals_test,seed_4,846,steals_only,,numerical,2,Cooperate,1,1,True,True,454.08,454.08,1.0,0.0,answer_marker,stop,1100
gemma,steals_test,seed_4,847,steals_only,,numerical,3,Steal,1,0,False,False,219.67,3532.7999999999997,0.06218014039855073,3313.1299999999997,decision_verb,stop,1094
gemma,steals_test,seed_4,848,steals_only,,verbal,2,Cooperate,1,1,True,True,5490.95,5490.95,1.0,0.0,decision_verb,stop,1078
gemma,steals_test,seed_4,849,steals_only,,numerical,5,Steal,1,0,False,False,184.33999999999997,10819.2,0.017038228334812184,10634.86,decision_verb,stop,1364
gemma,steals_test,seed_4,850,steals_only,,numerical,5,Steal,1,0,False,False,192.36,8997.300000000001,0.021379747257510587,8804.94,decision_verb,stop,1167
gemma,steals_test,seed_4,851,steals_only,,numerical,3,Steal,1,0,False,False,547.564,1199.225,0.45659821968354564,651.661,decision_verb,stop,1045
gemma,steals_test,seed_4,852,steals_only,,numerical,2,Steal,1,0,False,False,38.504,19671.255,0.001957373843204208,19632.751,decision_verb,stop,947
gemma,steals_test,seed_4,853,steals_only,,verbal,4,Cooperate,1,1,False,False,20835.0,41769.0,0.49881491057961647,20934.0,decision_verb,stop,1153
gemma,steals_test,seed_4,854,steals_only,,verbal,2,Cooperate,1,1,True,True,7560.74,7560.74,1.0,0.0,decision_verb,stop,1083
gemma,steals_test,seed_4,855,steals_only,,verbal,2,Cooperate,1,1,True,True,190.0,190.0,1.0,0.0,decision_verb,stop,1158
gemma,steals_test,seed_4,856,steals_only,,verbal,3,Cooperate,1,1,True,True,13184.080000000002,13184.080000000002,1.0,0.0,decision_verb,stop,913
gemma,steals_test,seed_4,857,steals_only,,numerical,3,Cooperate,1,1,True,True,2376.3520000000003,2376.3520000000003,1.0,0.0,decision_verb,stop,1201
gemma,steals_test,seed_4,858,steals_only,,numerical,2,Steal,1,0,False,True,267.9627,267.9627,1.0,0.0,decision_verb,stop,1058
gemma,steals_test,seed_4,859,steals_only,,verbal,2,Steal,1,0,False,False,164.07250000000002,1110.49,0.14774784104314315,946.4175,decision_verb,stop,923
gemma,steals_test,seed_4,860,steals_only,,numerical,2,Cooperate,1,1,True,True,339.88,339.88,1.0,0.0,decision_verb,stop,1266
gemma,steals_test,seed_4,861,steals_only,,verbal,3,Steal,1,0,False,False,945.4899999999999,7416.5,0.1274846625766871,6471.01,decision_verb,stop,936
gemma,steals_test,seed_4,862,steals_only,,numerical,3,Steal,1,0,False,False,137.9798,5324.9706,0.025911842593083993,5186.9908,answer_marker,stop,1498
gemma,steals_test,seed_4,863,steals_only,,numerical,5,Cooperate,1,1,True,True,8482.5,8482.5,1.0,0.0,answer_marker,stop,1176
gemma,steals_test,seed_4,864,steals_only,,verbal,2,Steal,1,0,False,False,173.5,405.0,0.4283950617283951,231.5,decision_verb,stop,920
gemma,steals_test,seed_4,865,steals_only,,numerical,5,Cooperate,1,1,True,False,4885.176,5156.8,0.9473270245113249,271.6239999999998,decision_verb,stop,1084
gemma,steals_test,seed_4,866,steals_only,,verbal,2,Steal,1,0,False,True,3896.1380000000004,3896.1380000000004,1.0,0.0,answer_marker,stop,1092
gemma,steals_test,seed_4,867,steals_only,,numerical,5,Cooperate,1,1,False,True,9443.800000000001,9443.800000000001,1.0,0.0,decision_verb,stop,1142
gemma,steals_test,seed_4,868,steals_only,,verbal,2,Cooperate,1,1,True,True,17090.2915,17090.2915,1.0,0.0,answer_marker,stop,991
gemma,steals_test,seed_4,869,steals_only,,numerical,2,Cooperate,1,1,True,True,10130.88,10130.88,1.0,0.0,decision_verb,stop,800
gemma,steals_test,seed_4,870,steals_only,,numerical,2,Steal,1,0,False,False,22.6078,106.86,0.21156466404641588,84.2522,decision_verb,stop,1164
gemma,steals_test,seed_4,871,steals_only,,verbal,4,Cooperate,1,1,True,True,8100.0,8100.0,1.0,0.0,decision_verb,stop,1003
gemma,steals_test,seed_4,872,steals_only,,verbal,2,Steal,1,0,False,False,396.24,1697.6650000000002,0.23340293874233137,1301.4250000000002,decision_verb,stop,833
gemma,steals_test,seed_4,873,steals_only,,numerical,2,Cooperate,1,1,True,True,3240.0,3240.0,1.0,0.0,short_answer_line,stop,902
gemma,steals_test,seed_4,874,steals_only,,numerical,2,Steal,1,0,False,False,18.53,574.0,0.0322822299651568,555.47,answer_marker,stop,1012
gemma,steals_test,seed_4,875,steals_only,,numerical,2,Steal,1,0,False,False,101.99459999999999,863.5859999999999,0.11810589796499713,761.5913999999999,decision_verb,stop,1184
gemma,steals_test,seed_4,876,steals_only,,numerical,2,Steal,1,0,False,False,270.44300000000004,2139.585,0.12639974574508608,1869.142,decision_verb,stop,1041
gemma,steals_test,seed_4,877,steals_only,,verbal,4,Steal,1,0,False,False,310.5255,4582.0,0.06777073330423396,4271.4745,answer_marker,stop,1037
gemma,steals_test,seed_4,878,steals_only,,verbal,2,Cooperate,1,1,True,True,669.9,669.9,1.0,0.0,decision_verb,stop,1047
gemma,steals_test,seed_4,879,steals_only,,numerical,2,Cooperate,1,1,True,True,1733.681,1733.681,1.0,0.0,decision_verb,stop,1098
gemma,steals_test,seed_4,880,steals_only,,numerical,5,Cooperate,1,1,False,False,577.1794,8029.56,0.07188182166893328,7452.3806,decision_verb,stop,981
gemma,steals_test,seed_4,881,steals_only,,verbal,3,Cooperate,1,1,True,True,386.75,386.75,1.0,0.0,decision_verb,stop,1094
gemma,steals_test,seed_4,882,steals_only,,numerical,3,Cooperate,1,1,False,False,8661.380000000001,15662.61,0.5529972335389823,7001.23,decision_verb,stop,1052
gemma,steals_test,seed_4,883,steals_only,,verbal,4,Steal,1,0,False,False,87.80000000000001,2865.8,0.030637169376788332,2778.0,answer_marker,stop,1209
gemma,steals_test,seed_4,884,steals_only,,numerical,2,Cooperate,1,1,True,True,3092.6295999999998,3092.6295999999998,1.0,0.0,decision_verb,stop,914
gemma,steals_test,seed_4,885,steals_only,,numerical,2,Steal,1,0,False,False,871.069,2116.8,0.4115027399848828,1245.7310000000002,decision_verb,stop,1057
gemma,steals_test,seed_4,886,steals_only,,verbal,2,Steal,1,0,False,False,1854.8,6960.0,0.2664942528735632,5105.2,answer_marker,stop,1046
gemma,steals_test,seed_4,887,steals_only,,numerical,2,Cooperate,1,1,True,True,421.434,421.434,1.0,0.0,decision_verb,stop,1049
gemma,steals_test,seed_4,888,steals_only,,numerical,2,Cooperate,1,1,True,True,5938.1,5938.1,1.0,0.0,decision_verb,stop,924
gemma,steals_test,seed_4,889,steals_only,,numerical,2,Cooperate,1,1,True,True,12533.712800000001,12533.712800000001,1.0,0.0,decision_verb,stop,1374
gemma,steals_test,seed_4,890,steals_only,,numerical,2,Steal,1,0,False,False,136.822,1032.634,0.13249805836336978,895.812,decision_verb,stop,976
gemma,steals_test,seed_4,891,steals_only,,verbal,2,Steal,1,0,False,False,4820.98,39562.4,0.12185762238893494,34741.42,decision_verb,stop,985
gemma,steals_test,seed_4,892,steals_only,,verbal,5,Cooperate,1,1,True,True,15702.7,15702.7,1.0,0.0,answer_marker,stop,1209
gemma,steals_test,seed_4,893,steals_only,,numerical,2,Steal,1,0,False,False,43.2822,1929.6,0.022430659203980102,1886.3177999999998,answer_marker,stop,1247
gemma,steals_test,seed_4,894,steals_only,,verbal,2,Cooperate,1,1,True,True,2752.86,2752.86,1.0,0.0,decision_verb,stop,1103
gemma,steals_test,seed_4,895,steals_only,,numerical,2,Cooperate,1,1,True,True,11640.0,11640.0,1.0,0.0,expected_value_dominance,stop,1018
gemma,steals_test,seed_4,896,steals_only,,numerical,2,Cooperate,1,1,True,True,2169.72,2169.72,1.0,0.0,decision_verb,stop,1215
gemma,steals_test,seed_4,897,steals_only,,verbal,2,Cooperate,1,1,True,True,480.75,480.75,1.0,0.0,answer_marker,stop,1234
gemma,steals_test,seed_4,898,steals_only,,verbal,2,Cooperate,1,1,True,True,10000.0,10000.0,1.0,0.0,decision_verb,stop,968
gemma,steals_test,seed_4,899,steals_only,,verbal,2,Cooperate,1,1,True,True,29102.3,29102.3,1.0,0.0,answer_marker,stop,971
gemma,steals_test,seed_4,900,steals_only,,verbal,2,Cooperate,1,1,True,False,555.1009999999999,863.8109999999999,0.6426185820740878,308.71000000000004,decision_verb,stop,1048
gemma,steals_test,seed_4,901,steals_only,,verbal,2,Steal,1,0,False,True,1583.4945,1583.4945,1.0,0.0,decision_verb,stop,1241
gemma,steals_test,seed_4,902,steals_only,,numerical,2,Steal,1,0,False,False,54.18260000000001,76.64999999999999,0.7068832354859754,22.467399999999984,decision_verb,stop,1197
gemma,steals_test,seed_4,903,steals_only,,numerical,2,Steal,1,0,False,False,32.0428,664.0,0.04825722891566265,631.9572000000001,decision_verb,stop,998
gemma,steals_test,seed_4,904,steals_only,,numerical,2,Cooperate,1,1,True,True,2911.818,2911.818,1.0,0.0,decision_verb,stop,1014
gemma,steals_test,seed_4,905,steals_only,,numerical,3,Steal,1,0,False,False,52.09,380.7,0.13682689781980564,328.61,decision_verb,stop,931
gemma,steals_test,seed_4,906,steals_only,,verbal,3,Cooperate,1,1,True,False,886.4290000000001,2158.3779999999997,0.4106921957136332,1271.9489999999996,decision_verb,stop,1096
gemma,steals_test,seed_4,907,steals_only,,numerical,2,Steal,1,0,False,True,1989.6,1989.6,1.0,0.0,decision_verb,stop,1154
gemma,steals_test,seed_4,908,steals_only,,numerical,5,Cooperate,1,1,True,True,2298.2999999999997,2298.2999999999997,1.0,0.0,decision_verb,stop,986
gemma,steals_test,seed_4,909,steals_only,,numerical,2,Cooperate,1,1,True,True,1176.0,1176.0,1.0,0.0,decision_verb,stop,823
gemma,steals_test,seed_4,910,steals_only,,numerical,2,Steal,1,0,False,False,489.9658,567.8418,0.862856168742773,77.87600000000003,decision_verb,stop,1011
gemma,steals_test,seed_4,911,steals_only,,numerical,3,Cooperate,1,1,True,True,2121.769,2121.769,1.0,0.0,decision_verb,stop,1074
gemma,steals_test,seed_4,912,steals_only,,numerical,2,Steal,1,0,False,False,1757.128,13020.0,0.13495606758832565,11262.872,decision_verb,stop,940
gemma,steals_test,seed_4,913,steals_only,,numerical,5,Cooperate,1,1,False,True,14592.0,14592.0,1.0,0.0,decision_verb,stop,987
gemma,steals_test,seed_4,914,steals_only,,verbal,3,Cooperate,1,1,True,False,470.93999999999994,1352.75,0.34813527998521526,881.8100000000001,decision_verb,stop,1153
gemma,steals_test,seed_4,915,steals_only,,verbal,2,Steal,1,0,False,False,269.06,2398.98,0.11215599963317743,2129.92,decision_verb,stop,829
gemma,steals_test,seed_4,916,steals_only,,numerical,2,Cooperate,1,1,True,True,4753.0,4753.0,1.0,0.0,decision_verb,stop,960
gemma,steals_test,seed_4,917,steals_only,,numerical,4,Steal,1,0,False,False,318.356,9016.0,0.035310115350488024,8697.644,decision_verb,stop,910
gemma,steals_test,seed_4,918,steals_only,,numerical,2,Cooperate,1,1,True,True,2907.59,2907.59,1.0,0.0,answer_marker,stop,1344
gemma,steals_test,seed_4,919,steals_only,,verbal,2,Cooperate,1,1,True,True,6050.000000000001,6050.000000000001,1.0,0.0,decision_verb,stop,900
gemma,steals_test,seed_4,920,steals_only,,numerical,3,Steal,1,0,False,False,325.90649999999994,3291.288,0.09902096079103376,2965.3815,decision_verb,stop,1014
gemma,steals_test,seed_4,921,steals_only,,numerical,2,Steal,1,0,False,False,914.485,4446.72,0.20565383023891767,3532.235,answer_marker,stop,1342
gemma,steals_test,seed_4,922,steals_only,,numerical,5,Steal,1,0,False,False,106.284,7015.844,0.015149139576079515,6909.56,answer_marker,stop,1112
